filename,notes,authors,licenses,urls
"dress/kimono/sleeves_oversize/universal/female_front/shoot.png","" ,"JaidynReiman,Stephen Challener (Redshrike),Johannes Sjölund (wulax)" ,"OGA-BY 3.0+,CC-BY 3.0+,GPL 3.0" ,"https://opengameart.org/content/lpc-kimono-relm" 
"dress/kimono/sleeves_oversize/universal/female/hurt.png","" ,"JaidynReiman,Stephen Challener (Redshrike),Johannes Sjölund (wulax)" ,"OGA-BY 3.0+,CC-BY 3.0+,GPL 3.0" ,"https://opengameart.org/content/lpc-kimono-relm" 
"dress/kimono/sleeves_oversize/universal/female_front/hurt.png","" ,"JaidynReiman,Stephen Challener (Redshrike),Johannes Sjölund (wulax)" ,"OGA-BY 3.0+,CC-BY 3.0+,GPL 3.0" ,"https://opengameart.org/content/lpc-kimono-relm" 
"dress/kimono/sleeves_oversize/universal/female/idle.png","" ,"JaidynReiman,Stephen Challener (Redshrike),Johannes Sjölund (wulax)" ,"OGA-BY 3.0+,CC-BY 3.0+,GPL 3.0" ,"https://opengameart.org/content/lpc-kimono-relm" 
"dress/kimono/sleeves_oversize/universal/female_front/idle.png","" ,"JaidynReiman,Stephen Challener (Redshrike),Johannes Sjölund (wulax)" ,"OGA-BY 3.0+,CC-BY 3.0+,GPL 3.0" ,"https://opengameart.org/content/lpc-kimono-relm" 
"dress/kimono/split/trim/universal/female/spellcast.png","" ,"JaidynReiman,Stephen Challener (Redshrike),Johannes Sjölund (wulax)" ,"OGA-BY 3.0+,CC-BY 3.0+,GPL 3.0" ,"https://opengameart.org/content/lpc-kimono-relm" 
"dress/kimono/split/trim/universal/female/thrust.png","" ,"JaidynReiman,Stephen Challener (Redshrike),Johannes Sjölund (wulax)" ,"OGA-BY 3.0+,CC-BY 3.0+,GPL 3.0" ,"https://opengameart.org/content/lpc-kimono-relm" 
"dress/kimono/split/trim/universal/female/walk.png","" ,"JaidynReiman,Stephen Challener (Redshrike),Johannes Sjölund (wulax)" ,"OGA-BY 3.0+,CC-BY 3.0+,GPL 3.0" ,"https://opengameart.org/content/lpc-kimono-relm" 
"dress/kimono/split/trim/universal/female/slash.png","" ,"JaidynReiman,Stephen Challener (Redshrike),Johannes Sjölund (wulax)" ,"OGA-BY 3.0+,CC-BY 3.0+,GPL 3.0" ,"https://opengameart.org/content/lpc-kimono-relm" 
"dress/kimono/split/trim/universal/female/shoot.png","" ,"JaidynReiman,Stephen Challener (Redshrike),Johannes Sjölund (wulax)" ,"OGA-BY 3.0+,CC-BY 3.0+,GPL 3.0" ,"https://opengameart.org/content/lpc-kimono-relm" 
"dress/kimono/split/trim/universal/female/hurt.png","" ,"JaidynReiman,Stephen Challener (Redshrike),Johannes Sjölund (wulax)" ,"OGA-BY 3.0+,CC-BY 3.0+,GPL 3.0" ,"https://opengameart.org/content/lpc-kimono-relm" 
"dress/kimono/split/trim/universal/female/idle.png","" ,"JaidynReiman,Stephen Challener (Redshrike),Johannes Sjölund (wulax)" ,"OGA-BY 3.0+,CC-BY 3.0+,GPL 3.0" ,"https://opengameart.org/content/lpc-kimono-relm" 
"dress/kimono/split/universal/female/spellcast.png","" ,"JaidynReiman,Stephen Challener (Redshrike),Johannes Sjölund (wulax)" ,"OGA-BY 3.0+,CC-BY 3.0+,GPL 3.0" ,"https://opengameart.org/content/lpc-kimono-relm" 
"dress/kimono/split/universal/female/thrust.png","" ,"JaidynReiman,Stephen Challener (Redshrike),Johannes Sjölund (wulax)" ,"OGA-BY 3.0+,CC-BY 3.0+,GPL 3.0" ,"https://opengameart.org/content/lpc-kimono-relm" 
"dress/kimono/split/universal/female/walk.png","" ,"JaidynReiman,Stephen Challener (Redshrike),Johannes Sjölund (wulax)" ,"OGA-BY 3.0+,CC-BY 3.0+,GPL 3.0" ,"https://opengameart.org/content/lpc-kimono-relm" 
"dress/kimono/split/universal/female/slash.png","" ,"JaidynReiman,Stephen Challener (Redshrike),Johannes Sjölund (wulax)" ,"OGA-BY 3.0+,CC-BY 3.0+,GPL 3.0" ,"https://opengameart.org/content/lpc-kimono-relm" 
"dress/kimono/split/universal/female/shoot.png","" ,"JaidynReiman,Stephen Challener (Redshrike),Johannes Sjölund (wulax)" ,"OGA-BY 3.0+,CC-BY 3.0+,GPL 3.0" ,"https://opengameart.org/content/lpc-kimono-relm" 
"dress/kimono/split/universal/female/hurt.png","" ,"JaidynReiman,Stephen Challener (Redshrike),Johannes Sjölund (wulax)" ,"OGA-BY 3.0+,CC-BY 3.0+,GPL 3.0" ,"https://opengameart.org/content/lpc-kimono-relm" 
"dress/kimono/split/universal/female/idle.png","" ,"JaidynReiman,Stephen Challener (Redshrike),Johannes Sjölund (wulax)" ,"OGA-BY 3.0+,CC-BY 3.0+,GPL 3.0" ,"https://opengameart.org/content/lpc-kimono-relm" 
"dress/kimono/normal/trim/universal/female/spellcast.png","" ,"JaidynReiman,Stephen Challener (Redshrike),Johannes Sjölund (wulax)" ,"OGA-BY 3.0+,CC-BY 3.0+,GPL 3.0" ,"https://opengameart.org/content/lpc-kimono-relm" 
"dress/kimono/normal/trim/universal/female/thrust.png","" ,"JaidynReiman,Stephen Challener (Redshrike),Johannes Sjölund (wulax)" ,"OGA-BY 3.0+,CC-BY 3.0+,GPL 3.0" ,"https://opengameart.org/content/lpc-kimono-relm" 
"dress/kimono/normal/trim/universal/female/walk.png","" ,"JaidynReiman,Stephen Challener (Redshrike),Johannes Sjölund (wulax)" ,"OGA-BY 3.0+,CC-BY 3.0+,GPL 3.0" ,"https://opengameart.org/content/lpc-kimono-relm" 
"dress/kimono/normal/trim/universal/female/slash.png","" ,"JaidynReiman,Stephen Challener (Redshrike),Johannes Sjölund (wulax)" ,"OGA-BY 3.0+,CC-BY 3.0+,GPL 3.0" ,"https://opengameart.org/content/lpc-kimono-relm" 
"dress/kimono/normal/trim/universal/female/shoot.png","" ,"JaidynReiman,Stephen Challener (Redshrike),Johannes Sjölund (wulax)" ,"OGA-BY 3.0+,CC-BY 3.0+,GPL 3.0" ,"https://opengameart.org/content/lpc-kimono-relm" 
"dress/kimono/normal/trim/universal/female/hurt.png","" ,"JaidynReiman,Stephen Challener (Redshrike),Johannes Sjölund (wulax)" ,"OGA-BY 3.0+,CC-BY 3.0+,GPL 3.0" ,"https://opengameart.org/content/lpc-kimono-relm" 
"dress/kimono/normal/trim/universal/female/idle.png","" ,"JaidynReiman,Stephen Challener (Redshrike),Johannes Sjölund (wulax)" ,"OGA-BY 3.0+,CC-BY 3.0+,GPL 3.0" ,"https://opengameart.org/content/lpc-kimono-relm" 
"dress/kimono/normal/universal/female/spellcast.png","" ,"JaidynReiman,Stephen Challener (Redshrike),Johannes Sjölund (wulax)" ,"OGA-BY 3.0+,CC-BY 3.0+,GPL 3.0" ,"https://opengameart.org/content/lpc-kimono-relm" 
"dress/kimono/normal/universal/female/thrust.png","" ,"JaidynReiman,Stephen Challener (Redshrike),Johannes Sjölund (wulax)" ,"OGA-BY 3.0+,CC-BY 3.0+,GPL 3.0" ,"https://opengameart.org/content/lpc-kimono-relm" 
"dress/kimono/normal/universal/female/walk.png","" ,"JaidynReiman,Stephen Challener (Redshrike),Johannes Sjölund (wulax)" ,"OGA-BY 3.0+,CC-BY 3.0+,GPL 3.0" ,"https://opengameart.org/content/lpc-kimono-relm" 
"dress/kimono/normal/universal/female/slash.png","" ,"JaidynReiman,Stephen Challener (Redshrike),Johannes Sjölund (wulax)" ,"OGA-BY 3.0+,CC-BY 3.0+,GPL 3.0" ,"https://opengameart.org/content/lpc-kimono-relm" 
"dress/kimono/normal/universal/female/shoot.png","" ,"JaidynReiman,Stephen Challener (Redshrike),Johannes Sjölund (wulax)" ,"OGA-BY 3.0+,CC-BY 3.0+,GPL 3.0" ,"https://opengameart.org/content/lpc-kimono-relm" 
"dress/kimono/normal/universal/female/hurt.png","" ,"JaidynReiman,Stephen Challener (Redshrike),Johannes Sjölund (wulax)" ,"OGA-BY 3.0+,CC-BY 3.0+,GPL 3.0" ,"https://opengameart.org/content/lpc-kimono-relm" 
"dress/kimono/normal/universal/female/idle.png","" ,"JaidynReiman,Stephen Challener (Redshrike),Johannes Sjölund (wulax)" ,"OGA-BY 3.0+,CC-BY 3.0+,GPL 3.0" ,"https://opengameart.org/content/lpc-kimono-relm" 
"torso/clothes/blouse_longsleeve/female/spellcast.png","original princess.xcf by Sharm, edited to blouse by ElizaWy; blouse + longsleeve adapted to v3 bases by bluecarrot16" ,"bluecarrot16,ElizaWy,Lanea Zimmerman (Sharm)" ,"OGA-BY 3.0,CC-BY-SA 3.0,GPL 3.0" ,"https://opengameart.org/content/liberated-pixel-cup-lpc-base-assets-sprites-map-tiles,https://opengameart.org/content/lpc-7-womens-shirts" 
"torso/clothes/blouse_longsleeve/female/thrust.png","original princess.xcf by Sharm, edited to blouse by ElizaWy; blouse + longsleeve adapted to v3 bases by bluecarrot16" ,"bluecarrot16,ElizaWy,Lanea Zimmerman (Sharm)" ,"OGA-BY 3.0,CC-BY-SA 3.0,GPL 3.0" ,"https://opengameart.org/content/liberated-pixel-cup-lpc-base-assets-sprites-map-tiles,https://opengameart.org/content/lpc-7-womens-shirts" 
"torso/clothes/blouse_longsleeve/female/walk.png","original princess.xcf by Sharm, edited to blouse by ElizaWy; blouse + longsleeve adapted to v3 bases by bluecarrot16" ,"bluecarrot16,ElizaWy,Lanea Zimmerman (Sharm)" ,"OGA-BY 3.0,CC-BY-SA 3.0,GPL 3.0" ,"https://opengameart.org/content/liberated-pixel-cup-lpc-base-assets-sprites-map-tiles,https://opengameart.org/content/lpc-7-womens-shirts" 
"torso/clothes/blouse_longsleeve/female/slash.png","original princess.xcf by Sharm, edited to blouse by ElizaWy; blouse + longsleeve adapted to v3 bases by bluecarrot16" ,"bluecarrot16,ElizaWy,Lanea Zimmerman (Sharm)" ,"OGA-BY 3.0,CC-BY-SA 3.0,GPL 3.0" ,"https://opengameart.org/content/liberated-pixel-cup-lpc-base-assets-sprites-map-tiles,https://opengameart.org/content/lpc-7-womens-shirts" 
"torso/clothes/blouse_longsleeve/female/shoot.png","original princess.xcf by Sharm, edited to blouse by ElizaWy; blouse + longsleeve adapted to v3 bases by bluecarrot16" ,"bluecarrot16,ElizaWy,Lanea Zimmerman (Sharm)" ,"OGA-BY 3.0,CC-BY-SA 3.0,GPL 3.0" ,"https://opengameart.org/content/liberated-pixel-cup-lpc-base-assets-sprites-map-tiles,https://opengameart.org/content/lpc-7-womens-shirts" 
"torso/clothes/blouse_longsleeve/female/hurt.png","original princess.xcf by Sharm, edited to blouse by ElizaWy; blouse + longsleeve adapted to v3 bases by bluecarrot16" ,"bluecarrot16,ElizaWy,Lanea Zimmerman (Sharm)" ,"OGA-BY 3.0,CC-BY-SA 3.0,GPL 3.0" ,"https://opengameart.org/content/liberated-pixel-cup-lpc-base-assets-sprites-map-tiles,https://opengameart.org/content/lpc-7-womens-shirts" 
"torso/clothes/blouse/female/spellcast.png","original princess.xcf by Sharm, edited to blouse by ElizaWy; adapted to v3 bases by bluecarrot16" ,"bluecarrot16,ElizaWy,Lanea Zimmerman (Sharm)" ,"OGA-BY 3.0,CC-BY-SA 3.0,GPL 3.0" ,"https://opengameart.org/content/liberated-pixel-cup-lpc-base-assets-sprites-map-tiles,https://opengameart.org/content/lpc-7-womens-shirts" 
"torso/clothes/blouse/female/thrust.png","original princess.xcf by Sharm, edited to blouse by ElizaWy; adapted to v3 bases by bluecarrot16" ,"bluecarrot16,ElizaWy,Lanea Zimmerman (Sharm)" ,"OGA-BY 3.0,CC-BY-SA 3.0,GPL 3.0" ,"https://opengameart.org/content/liberated-pixel-cup-lpc-base-assets-sprites-map-tiles,https://opengameart.org/content/lpc-7-womens-shirts" 
"torso/clothes/blouse/female/walk.png","original princess.xcf by Sharm, edited to blouse by ElizaWy; adapted to v3 bases by bluecarrot16" ,"bluecarrot16,ElizaWy,Lanea Zimmerman (Sharm)" ,"OGA-BY 3.0,CC-BY-SA 3.0,GPL 3.0" ,"https://opengameart.org/content/liberated-pixel-cup-lpc-base-assets-sprites-map-tiles,https://opengameart.org/content/lpc-7-womens-shirts" 
"torso/clothes/blouse/female/slash.png","original princess.xcf by Sharm, edited to blouse by ElizaWy; adapted to v3 bases by bluecarrot16" ,"bluecarrot16,ElizaWy,Lanea Zimmerman (Sharm)" ,"OGA-BY 3.0,CC-BY-SA 3.0,GPL 3.0" ,"https://opengameart.org/content/liberated-pixel-cup-lpc-base-assets-sprites-map-tiles,https://opengameart.org/content/lpc-7-womens-shirts" 
"torso/clothes/blouse/female/shoot.png","original princess.xcf by Sharm, edited to blouse by ElizaWy; adapted to v3 bases by bluecarrot16" ,"bluecarrot16,ElizaWy,Lanea Zimmerman (Sharm)" ,"OGA-BY 3.0,CC-BY-SA 3.0,GPL 3.0" ,"https://opengameart.org/content/liberated-pixel-cup-lpc-base-assets-sprites-map-tiles,https://opengameart.org/content/lpc-7-womens-shirts" 
"torso/clothes/blouse/female/hurt.png","original princess.xcf by Sharm, edited to blouse by ElizaWy; adapted to v3 bases by bluecarrot16" ,"bluecarrot16,ElizaWy,Lanea Zimmerman (Sharm)" ,"OGA-BY 3.0,CC-BY-SA 3.0,GPL 3.0" ,"https://opengameart.org/content/liberated-pixel-cup-lpc-base-assets-sprites-map-tiles,https://opengameart.org/content/lpc-7-womens-shirts" 
"torso/clothes/shirt/child/walk.png","" ,"Nila122" ,"OGA-BY 3.0,CC-BY-SA 3.0,GPL 3.0" ,"https://opengameart.org/content/lpc-clothes-for-children" 
"torso/clothes/corset/female/spellcast.png","original by Nila122, recolored by ElizaWy" ,"ElizaWy,Nila122" ,"OGA-SA 3.0,CC-BY-SA 3.0,GPL 3.0" ,"https://opengameart.org/content/lpc-clothes-and-hair,https://opengameart.org/content/lpc-7-womens-shirts" 
"torso/clothes/corset/female/thrust.png","original by Nila122, recolored by ElizaWy" ,"ElizaWy,Nila122" ,"OGA-SA 3.0,CC-BY-SA 3.0,GPL 3.0" ,"https://opengameart.org/content/lpc-clothes-and-hair,https://opengameart.org/content/lpc-7-womens-shirts" 
"torso/clothes/corset/female/walk.png","original by Nila122, recolored by ElizaWy" ,"ElizaWy,Nila122" ,"OGA-SA 3.0,CC-BY-SA 3.0,GPL 3.0" ,"https://opengameart.org/content/lpc-clothes-and-hair,https://opengameart.org/content/lpc-7-womens-shirts" 
"torso/clothes/corset/female/slash.png","original by Nila122, recolored by ElizaWy" ,"ElizaWy,Nila122" ,"OGA-SA 3.0,CC-BY-SA 3.0,GPL 3.0" ,"https://opengameart.org/content/lpc-clothes-and-hair,https://opengameart.org/content/lpc-7-womens-shirts" 
"torso/clothes/corset/female/shoot.png","original by Nila122, recolored by ElizaWy" ,"ElizaWy,Nila122" ,"OGA-SA 3.0,CC-BY-SA 3.0,GPL 3.0" ,"https://opengameart.org/content/lpc-clothes-and-hair,https://opengameart.org/content/lpc-7-womens-shirts" 
"torso/clothes/corset/female/hurt.png","original by Nila122, recolored by ElizaWy" ,"ElizaWy,Nila122" ,"OGA-SA 3.0,CC-BY-SA 3.0,GPL 3.0" ,"https://opengameart.org/content/lpc-clothes-and-hair,https://opengameart.org/content/lpc-7-womens-shirts" 
"torso/clothes/robe/female/spellcast.png","" ,"Luke Mehl" ,"CC-BY-SA 3.0,GPL 3.0" ,"https://opengameart.org/content/female-mage-clothing-set" 
"torso/clothes/robe/female/thrust.png","" ,"Luke Mehl" ,"CC-BY-SA 3.0,GPL 3.0" ,"https://opengameart.org/content/female-mage-clothing-set" 
"torso/clothes/robe/female/walk.png","" ,"Luke Mehl" ,"CC-BY-SA 3.0,GPL 3.0" ,"https://opengameart.org/content/female-mage-clothing-set" 
"torso/clothes/robe/female/slash.png","" ,"Luke Mehl" ,"CC-BY-SA 3.0,GPL 3.0" ,"https://opengameart.org/content/female-mage-clothing-set" 
"torso/clothes/robe/female/shoot.png","" ,"Luke Mehl" ,"CC-BY-SA 3.0,GPL 3.0" ,"https://opengameart.org/content/female-mage-clothing-set" 
"torso/clothes/robe/female/hurt.png","" ,"Luke Mehl" ,"CC-BY-SA 3.0,GPL 3.0" ,"https://opengameart.org/content/female-mage-clothing-set" 
"torso/clothes/tunic_sara/female/spellcast.png","" ,"Mandi Paugh,William.Thompsonj,Stephen Challener (Redshrike),Johannes Sjölund (wulax)" ,"OGA-BY 3.0" ,"http://opengameart.org/content/sara-wizard,https://opengameart.org/content/lpc-sara" 
"torso/clothes/tunic_sara/female/thrust.png","" ,"Mandi Paugh,William.Thompsonj,Stephen Challener (Redshrike),Johannes Sjölund (wulax)" ,"OGA-BY 3.0" ,"http://opengameart.org/content/sara-wizard,https://opengameart.org/content/lpc-sara" 
"torso/clothes/tunic_sara/female/walk.png","" ,"Mandi Paugh,William.Thompsonj,Stephen Challener (Redshrike),Johannes Sjölund (wulax)" ,"OGA-BY 3.0" ,"http://opengameart.org/content/sara-wizard,https://opengameart.org/content/lpc-sara" 
"torso/clothes/tunic_sara/female/slash.png","" ,"Mandi Paugh,William.Thompsonj,Stephen Challener (Redshrike),Johannes Sjölund (wulax)" ,"OGA-BY 3.0" ,"http://opengameart.org/content/sara-wizard,https://opengameart.org/content/lpc-sara" 
"torso/clothes/tunic_sara/female/shoot.png","" ,"Mandi Paugh,William.Thompsonj,Stephen Challener (Redshrike),Johannes Sjölund (wulax)" ,"OGA-BY 3.0" ,"http://opengameart.org/content/sara-wizard,https://opengameart.org/content/lpc-sara" 
"torso/clothes/tunic_sara/female/hurt.png","" ,"Mandi Paugh,William.Thompsonj,Stephen Challener (Redshrike),Johannes Sjölund (wulax)" ,"OGA-BY 3.0" ,"http://opengameart.org/content/sara-wizard,https://opengameart.org/content/lpc-sara" 
"torso/clothes/tunic/female/spellcast.png","**pirate shirt** by MadMarcel, edited to all poses by makrohn, edited from tube-top/tanktop to sleeveless then to tunic by JaidynReiman, edits for v3 bases and further cleanup by bluecarrot16" ,"bluecarrot16,JaidynReiman,Matthew Krohn (makrohn),Marcel van de Steeg (MadMarcel),Stephen Challener (Redshrike),Johannes Sjölund (wulax)" ,"OGA-BY 3.0,CC-BY-SA 3.0,GPL 3.0" ,"https://opengameart.org/content/lpc-female-orcogregoblintroll-base-walkcycle,https://opengameart.org/content/lpc-curly-hair-elven-ears-white-cape-with-blue-trim-and-more,http://opengameart.org/content/lpc-clothing-updates" 
"torso/clothes/tunic/female/thrust.png","**pirate shirt** by MadMarcel, edited to all poses by makrohn, edited from tube-top/tanktop to sleeveless then to tunic by JaidynReiman, edits for v3 bases and further cleanup by bluecarrot16" ,"bluecarrot16,JaidynReiman,Matthew Krohn (makrohn),Marcel van de Steeg (MadMarcel),Stephen Challener (Redshrike),Johannes Sjölund (wulax)" ,"OGA-BY 3.0,CC-BY-SA 3.0,GPL 3.0" ,"https://opengameart.org/content/lpc-female-orcogregoblintroll-base-walkcycle,https://opengameart.org/content/lpc-curly-hair-elven-ears-white-cape-with-blue-trim-and-more,http://opengameart.org/content/lpc-clothing-updates" 
"torso/clothes/tunic/female/walk.png","**pirate shirt** by MadMarcel, edited to all poses by makrohn, edited from tube-top/tanktop to sleeveless then to tunic by JaidynReiman, edits for v3 bases and further cleanup by bluecarrot16" ,"bluecarrot16,JaidynReiman,Matthew Krohn (makrohn),Marcel van de Steeg (MadMarcel),Stephen Challener (Redshrike),Johannes Sjölund (wulax)" ,"OGA-BY 3.0,CC-BY-SA 3.0,GPL 3.0" ,"https://opengameart.org/content/lpc-female-orcogregoblintroll-base-walkcycle,https://opengameart.org/content/lpc-curly-hair-elven-ears-white-cape-with-blue-trim-and-more,http://opengameart.org/content/lpc-clothing-updates" 
"torso/clothes/tunic/female/slash.png","**pirate shirt** by MadMarcel, edited to all poses by makrohn, edited from tube-top/tanktop to sleeveless then to tunic by JaidynReiman, edits for v3 bases and further cleanup by bluecarrot16" ,"bluecarrot16,JaidynReiman,Matthew Krohn (makrohn),Marcel van de Steeg (MadMarcel),Stephen Challener (Redshrike),Johannes Sjölund (wulax)" ,"OGA-BY 3.0,CC-BY-SA 3.0,GPL 3.0" ,"https://opengameart.org/content/lpc-female-orcogregoblintroll-base-walkcycle,https://opengameart.org/content/lpc-curly-hair-elven-ears-white-cape-with-blue-trim-and-more,http://opengameart.org/content/lpc-clothing-updates" 
"torso/clothes/tunic/female/shoot.png","**pirate shirt** by MadMarcel, edited to all poses by makrohn, edited from tube-top/tanktop to sleeveless then to tunic by JaidynReiman, edits for v3 bases and further cleanup by bluecarrot16" ,"bluecarrot16,JaidynReiman,Matthew Krohn (makrohn),Marcel van de Steeg (MadMarcel),Stephen Challener (Redshrike),Johannes Sjölund (wulax)" ,"OGA-BY 3.0,CC-BY-SA 3.0,GPL 3.0" ,"https://opengameart.org/content/lpc-female-orcogregoblintroll-base-walkcycle,https://opengameart.org/content/lpc-curly-hair-elven-ears-white-cape-with-blue-trim-and-more,http://opengameart.org/content/lpc-clothing-updates" 
"torso/clothes/tunic/female/hurt.png","**pirate shirt** by MadMarcel, edited to all poses by makrohn, edited from tube-top/tanktop to sleeveless then to tunic by JaidynReiman, edits for v3 bases and further cleanup by bluecarrot16" ,"bluecarrot16,JaidynReiman,Matthew Krohn (makrohn),Marcel van de Steeg (MadMarcel),Stephen Challener (Redshrike),Johannes Sjölund (wulax)" ,"OGA-BY 3.0,CC-BY-SA 3.0,GPL 3.0" ,"https://opengameart.org/content/lpc-female-orcogregoblintroll-base-walkcycle,https://opengameart.org/content/lpc-curly-hair-elven-ears-white-cape-with-blue-trim-and-more,http://opengameart.org/content/lpc-clothing-updates" 
"torso/clothes/longsleeve/longsleeves/male/spellcast.png","original by wulax; tweaks and further recolors by bluecarrot16; cleanup and climb/jump/run/sit/emote/revised combat adapted from LPC Revised by JaidynReiman" ,"JaidynReiman,Johannes Sjölund (wulax)" ,"OGA-BY 3.0,CC-BY-SA 3.0,GPL 3.0" ,"https://opengameart.org/content/lpc-medieval-fantasy-character-sprites,http://opengameart.org/content/lpc-clothing-updates,https://opengameart.org/content/lpc-revised-character-basics,https://github.com/ElizaWy/LPC/tree/main/Characters/Clothing,https://opengameart.org/content/lpc-expanded-sit-run-jump-more,https://opengameart.org/content/lpc-expanded-simple-shirts" 
"torso/clothes/longsleeve/longsleeves/female/spellcast.png","original by ElizaWy, edited to v3 bases by bluecarrot16; cleanup and climb/jump/run/sit/emote/revised combat adapted from LPC Revised by JaidynReiman" ,"bluecarrot16,ElizaWy,JaidynReiman,Stephen Challener (Redshrike)" ,"OGA-BY 3.0,CC-BY-SA 3.0,GPL 3.0" ,"https://opengameart.org/content/liberated-pixel-cup-lpc-base-assets-sprites-map-tiles,https://opengameart.org/content/lpc-7-womens-shirts,http://opengameart.org/content/lpc-clothing-updates,https://opengameart.org/content/lpc-revised-character-basics,https://github.com/ElizaWy/LPC/tree/main/Characters/Clothing,https://opengameart.org/content/lpc-expanded-sit-run-jump-more,https://opengameart.org/content/lpc-expanded-simple-shirts" 
